id,order_status,total_price,order_paid,day,time,quantity,product_id,product_name,unit,mode_delivery,merchant_id,productImg
262,11,12,1,Sat,12:20:50 PM,1,3286,Pau Abah Frozen,Pek,2,1583,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1583-1603512105193.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201024%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201024T042010Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=60e1def434b12d1da00862b8daf48b453c397e44d3c9f935b17ae2d4b3c5c064\"""
263,4,10,0,Sat,12:57:31 PM,1,3051,Lasagna daging,Pek,1,1461,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1461-1603422199407.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201024%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201024T045633Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=c3996c98e0e051cfe7f95cf1aaca3c631946d6e648725fb8807aa61c02203652\"""
264,4,39,0,Sat,4:40:40 PM,1,3323,Towel Adinda THE SULTAN 4star,Unit,2,1607,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1607-1603521323351.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201024%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201024T084010Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=cc976dcf0dc3a661bb6f75f0a93ee8c386a37b5bba3006b4b3966433b74769c4\"""
265,11,18,1,Sat,5:38:16 PM,3,197,Lemonib 350ml Sugar Free,Unit,1,124,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/124-1602764069756.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201024%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201024T093634Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=f86241a29ba21b817063335daab26b798ca9d795e8a567f113ca04bcee302904\"""
266,11,9.9,1,Sat,7:50:33 PM,1,2259,MOZA BEEF,Pek,1,1167,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1167-1603241155771.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201024%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201024T114955Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=5cce0deb92420507d4f1703026222275a3e2fb6e6ff6288da71165ff3d1e7589\"""
267,11,40,1,Sat,9:12:58 PM,10,3350,Thai Omelette Rice,Pek,1,868,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/868-1603534310237.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201024%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201024T131226Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=fbbf55999cc18dbd91bd0ca008cba41dc663228ddc93d2442643e6834fbb5498\"""
268,11,18,1,Sat,11:18:20 PM,3,3436,Korean Garlic Bread,Unit,2,1649,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1649-1603550556448.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201024%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201024T151715Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=01e403ff234e759de69383028904e603a94199c56ee8b2938047c13123228f2e\"""
269,11,35,1,Sun,9:00:38 AM,1,3481,HBM Signature: ARMANI Acqua di Gio Perfumo (M),Unit,2,1605,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1605-1603586219103.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201025%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201025T005917Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=fed8c4bd79976be417d394c1f2869c7a00af7f8019e9a2ccbc227bd6ef9b17a0\"""
270,4,30,0,Sun,9:17:03 AM,1,1468,Chocholate & Bear Bouquet,Unit,1,785,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/785-1602995061529.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201025%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201025T011638Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=e8de570f9a9c497200310ee5b3b38f8ad00bad3fdfd3d963830596f625a0f6a8\"""
273,4,10,0,Sun,4:05:34 PM,2,3181,Tauhu begedil,Pek,1,1507,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1507-1603462629734.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201025%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201025T080450Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=5ef74edc851f21b8b0376287039c5d1e706db61dc3ed1751f2f9d0fb7557b6d6\"""
274,4,80,0,Sun,4:09:39 PM,1,3003,PC & laptop services,Unit,2,1450,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1450-1603417025887.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201025%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201025T080757Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=034fd926f0b7e5735fca1d14def307ea1e329cff8c05a6964a7bf488102eed13\"""
275,3,20,0,Sun,10:22:37 PM,2,3170,Cheesekut Oreo,Unit,1,1529,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1529-1603461753819.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201025%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201025T142146Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=854bb30dd86125fd539dbeeb0cccebfd503ff946b100c4c064daeb3112d0534b\"""
276,4,10,0,Mon,7:38:03 AM,1,109,Keropok lekor vacuum,Pek,1,93,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/93-1602757977674.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201025%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201025T233743Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=b0f5d6a285e5b028af962d60614b1790547176e46c0fad643ee1cc72d6ad455b\"""
277,3,6.9,0,Mon,2:59:42 PM,1,3603,Burger Ayam Crispy,Unit,1,1516,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1516-1603681172274.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201026%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201026T065908Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=dbf4238b74d090f9239d7fc8fd67465176c083a2c5146345169069348f2e23a5\"""
278,4,14,0,Mon,4:26:35 PM,4,2244,Roti Jempol,Pek,1,1156,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1156-1603233587151.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201026%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201026T082615Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=36fdb697243498a3ddc5041bd4560629d4eba16311ca90994167dce30a5a7d66\"""
279,8,20,0,Mon,4:46:01 PM,1,3624,Adult Polo T-Shirt,Unit,2,1738,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1738-1603679933780.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201026%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201026T084426Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=7824228f72fd3c8b09e7f1d5dce436f004c76f44e7055177b1b8d7dd21fc6180\"""
280,8,20,0,Mon,5:45:09 PM,1,1804,Frozen Pack,Pek,1,923,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/923-1603127503186.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201026%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201026T094307Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=61c7ddec698f22bccc038a36102676e1932b7df5249eb12a5b0c7efbc51c11aa\"""
281,8,6.9,0,Mon,5:45:29 PM,1,3603,Burger Ayam Crispy,Unit,2,1516,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1516-1603681172274.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201026%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201026T094236Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=59f4bdfdcc11de8122f41e36c9df75ababae67ccd8987846f9364810cb7cbf70\"""
282,10,6.9,0,Mon,5:46:46 PM,1,3603,Burger Ayam Crispy,Unit,2,1516,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1516-1603681172274.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201026%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201026T094555Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=707fc1a566044d8999cff3c04370f3eb2341ec1848e7adf23d65d7fc7f25883d\"""
283,11,25,1,Mon,5:48:32 PM,5,3350,Ayam Goreng Kunyit,Pek,1,868,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/868-1603599469731.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201026%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201026T094809Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=04e78058124481d5d5086c2f4f27df4f36f81cb07c770112dd35ada6533b9331\"""
284,11,10,1,Mon,8:15:29 PM,1,3699,Korean Garlic Cream Cheese Bun,Unit,1,1771,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1771-1603709979462.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201026%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201026T121345Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=88761403d476e71bbb7bfa9c2eb9dcd7fb4b6d3d6a4530582778b5711c49b0d9\"""
285,4,28,0,Mon,8:32:06 PM,1,3708,Mini biscoff cheesecake,Unit,1,1771,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1771-1603711637866.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201026%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201026T123108Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=f3f15cd493473389d5072c88a12c8d93792300631f99660761f317eefc0f057b\"""
286,4,20,0,Mon,9:36:48 PM,20,703,Satay Kambing,Unit,1,434,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/434-1602828245737.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201026%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201026T133554Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=663ceafcbe0d6e7a39541673c3d6747a8621102fa0590a1cad659943924b1160\"""
287,11,10,1,Tue,12:10:46 AM,1,1802,Regular Pack,Pek,2,923,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/923-1603127175983.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201026%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201026T161024Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=857c2dcb3b4256ed059d1eb791dd7748bb1d4816f5200e170d2728e258c09a94\"""
288,3,16,0,Tue,8:57:47 AM,1,3451,Butter Chicken with Garlic Rice,Pek,1,1653,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1653-1603553502322.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201027%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201027T005639Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=23028ab4f1538631b7facf56a2965f66b9155c838670c10df2cdd33465a2036b\"""
289,4,10,0,Tue,12:38:58 PM,1,3051,Lasagna daging,Pek,1,1461,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1461-1603422199407.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201027%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201027T043805Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=d15cf872e5c0219217cc1435351de752f66786a129897b173d05f9487949c364\"""
290,11,7,1,Tue,12:53:34 PM,1,3742,DOUBLE CHOC,Unit,2,1787,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1787-1603729294174.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201027%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201027T045249Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=7b16888010ea5402acd40ef395085a3cf0ba2924d70e4b208e04f8dd250b53d1\"""
291,8,0,0,Tue,2:37:43 PM,0,1725,KURUNG TULINA,Unit,1,842,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/842-1603082280801.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201027%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201027T063735Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=f2de19be6a8ec0f921a8eb71c5102959d11a7ca9c079e07babcf92fa2935d0f0\"""
292,11,54,1,Tue,3:29:27 PM,1,586,Kambing Perap Makette,Pek,1,380,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/380-1602819594923.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201027%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201027T072827Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=8936269072cd9d17700845dbec6874dcf1b9e30bc62e76fd1883600876ce1728\"""
293,11,70,1,Tue,4:35:02 PM,1,3720,Colored Face Mask / Pelitup Muka Berwarna,Pek,1,1779,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1779-1603720654696.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201027%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201027T083217Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=ac77b7dc84154322a9a2ffdbf982eed7baabd3fc63049f47ec172355ad31f9c6\"""
294,11,5,1,Tue,5:03:16 PM,1,3047,Tetikus,Unit,1,1155,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1155-1603421987923.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201027%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201027T090230Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=334b381597bf9aad7c706ba22de5e3dc41079b87f513e3030df796f78cf8c4f5\"""
295,10,30,0,Tue,5:13:18 PM,1,2498,Sambal bilis crispy (500g),Unit,2,1250,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1250-1603274783067.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201027%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201027T091241Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=84c4e419a3cda81d9800d3dbf8a32a5643d0a690695b54e1189ad0ff712d7b55\"""
296,4,30,0,Tue,7:29:29 PM,2,2507,Aducktive Spicy Salted Egg Cornflakes,Unit,1,1257,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1257-1603277159607.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201027%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201027T112832Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=c894c145a4be6198bad4177cdcb35f7fcfdf27e17fed8348bf36367ba9b5e6fa\"""
297,11,11.5,1,Tue,11:02:47 PM,5,2628,Fresh Milk UHT,Unit,1,1297,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1297-1603293671898.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201027%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201027T150218Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=bf82987ff5f750914d9b78f4e7b944a646a23f06b14761ef55c645311bd5a18a\"""
298,4,70,0,Wed,7:05:38 AM,2,3476,HBM Signature: DUNHILL Desire Red (Men),Unit,2,1605,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1605-1603585676909.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201027%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201027T230445Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=2cc87dab46be8469c57d97b4453906259f3696d986bed2fe0afab04a2d62c5b3\"""
299,4,0,0,Wed,8:23:54 AM,0,3259,Urut Tradisional Wanita,Unit,1,1565,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1565-1603503794910.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201028%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201028T002247Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=369532c87f7fb4a00fc20807864ef288644ff088545b3f8b1ca31259af4feda9\"""
301,11,5,1,Wed,12:53:54 PM,1,3315,SET A,Pek,2,1601,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1601-1603518475622.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201028%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201028T045033Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=48d6d581379751d2c8627d4d3bab2954acf3b2ec1c8c19ee7037b2dcc4cd2f7a\"""
302,9,7,0,Wed,2:35:07 PM,1,93,Komik by Zint,Unit,2,80,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/80-1602756710348.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201028%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201028T063448Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=aff2d11739d33acfa34e36b29d2f5f3070c39beb7b3f7fcf8ffcc617a350c5bd\"""
303,8,10,0,Wed,3:14:04 PM,2,1803,Mini Pack,Pek,1,923,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/923-1603127411213.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201028%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201028T071323Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=3d5c70327773b111838644ec67f16bec3215fe490506d97454d6486968b3a32f\"""
304,11,10,1,Wed,3:31:26 PM,1,3317,SET B,Pek,2,1601,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1601-1603518508340.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201028%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201028T073114Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=2c433fb6cbbf5940bc40fd48e8da5156ee8c73ea3d799dd19c0ac45cd27a3397\"""
305,11,30,1,Wed,3:33:18 PM,3,3317,SET B,Pek,2,1601,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1601-1603518508340.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201028%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201028T073306Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=838ca5ea14ff5c18dc48532437c678037377b55912d9ef67a2b899dc5a5607a6\"""
306,4,7,0,Wed,3:41:41 PM,1,93,Komik by Zint,Unit,1,80,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/80-1602756710348.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201028%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201028T074023Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=2b97b0dbd1ce89fb497e4fc73e32be1d6bc2e1843734840ed51fb4377442b55a\"""
307,11,25,1,Wed,7:54:52 PM,5,3030,Chicken Burger Win,Unit,2,1447,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1447-1603419259888.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201028%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201028T115422Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=226e67eda5a51d3ffb3bfadc3c1fd17755ade375743a1e25cacf1c9cd9e86696\"""
308,11,148.5,1,Wed,9:15:48 PM,3,3026,Warigh Burger & Fries Podeh,Unit,2,1447,"https://prod-emeniaga.s3.ap-southeast-1.amazonaws.com/product_photo/1447-1603418495759.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAYIKU5V3ERKVOQKOL%2F20201028%2Fap-southeast-1%2Fs3%2Faws4_request&X-Amz-Date=20201028T115540Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Signature=75b46dcb9a5dc4e1ac53f3b466bc8b4226208e3ae69967359389a0b5e0186490\"""
